CustomerID,TotalRevenue,TotalOrders,TotalQuantity,FirstPurchase,LastPurchase,AverageOrderValue,CustomerTenure,PurchaseFrequency,RevenueBand,CustomerType,Recency,R_Score,F_Score,M_Score,RFM_Score,EstimatedCLV
14608.0,1785.15,4,437,2010-12-12 14:49:00,2011-12-05 16:52:00,446.2875,358,0.0111731843575419,"£1,001–£2,500",Repeat,4,5,4,4,13,1785.15
14609.0,601.56,4,7026,2011-02-16 12:10:00,2011-09-28 12:54:00,150.39,224,0.017857142857142856,"£501–£1,000",Repeat,72,3,4,3,10,601.56
14616.0,406.08000000000004,3,104,2011-01-26 12:42:00,2011-04-11 09:54:00,135.36,74,0.04054054054054054,£0–£500,Repeat,243,1,3,2,6,406.08000000000004
14618.0,553.44,3,264,2011-01-06 11:59:00,2011-11-30 13:45:00,184.48000000000002,328,0.009146341463414634,"£501–£1,000",Repeat,9,5,3,3,11,553.44
14619.0,394.44,1,152,2011-04-08 07:37:00,2011-04-08 07:37:00,394.44,1,1.0,£0–£500,One-Time,246,1,1,2,4,394.44
14620.0,412.78000000000003,2,214,2011-03-01 08:30:00,2011-05-18 11:58:00,206.39000000000001,78,0.02564102564102564,£0–£500,Repeat,206,1,3,2,6,412.78000000000003
14621.0,1788.3600000000001,5,993,2010-12-16 13:00:00,2011-12-08 16:22:00,357.672,357,0.014005602240896359,"£1,001–£2,500",Repeat,1,5,4,4,13,1788.3600000000001
14622.0,320.58000000000004,1,146,2011-06-08 12:42:00,2011-06-08 12:42:00,320.58000000000004,1,1.0,£0–£500,One-Time,185,1,1,2,4,320.58000000000004
14623.0,886.7,5,418,2011-04-18 13:54:00,2011-11-07 13:56:00,177.34,203,0.024630541871921183,"£501–£1,000",Repeat,32,4,4,3,11,886.7000000000002
14624.0,225.85,2,162,2011-10-11 14:39:00,2011-10-13 13:44:00,112.925,1,2.0,£0–£500,Repeat,57,3,3,1,7,225.85
14625.0,899.63,2,335,2010-12-13 15:36:00,2011-05-27 15:32:00,449.815,164,0.012195121951219513,"£501–£1,000",Repeat,196,1,3,3,7,899.63
14626.0,2791.27,4,1403,2011-04-20 13:18:00,2011-11-16 10:37:00,697.8175,209,0.019138755980861243,"£2,501–£5,000",Repeat,24,4,4,5,13,2791.27
14628.0,671.96,2,272,2011-04-11 14:43:00,2011-09-09 14:58:00,335.98,151,0.013245033112582781,"£501–£1,000",Repeat,91,2,3,3,8,671.96
14629.0,955.26,2,378,2011-10-23 16:13:00,2011-12-05 16:55:00,477.63,43,0.046511627906976744,"£501–£1,000",Repeat,4,5,3,4,12,955.26
14631.0,1006.98,3,622,2011-02-14 09:31:00,2011-10-20 11:17:00,335.66,248,0.012096774193548387,"£1,001–£2,500",Repeat,51,3,3,4,10,1006.98
14632.0,114.56,1,96,2011-03-22 08:49:00,2011-03-22 08:49:00,114.56,1,1.0,£0–£500,One-Time,263,1,1,1,3,114.56
14633.0,344.90000000000003,1,96,2011-03-18 17:07:00,2011-03-18 17:07:00,344.90000000000003,1,1.0,£0–£500,One-Time,266,1,1,2,4,344.90000000000003
14636.0,609.85,2,241,2011-03-16 09:52:00,2011-11-03 16:12:00,304.925,232,0.008620689655172414,"£501–£1,000",Repeat,36,3,3,3,9,609.85
14638.0,443.6,1,166,2011-10-20 10:10:00,2011-10-20 10:10:00,443.6,1,1.0,£0–£500,One-Time,51,3,1,2,6,443.6
14639.0,2984.49,6,1431,2010-12-13 13:50:00,2011-10-18 15:06:00,497.41499999999996,309,0.019417475728155338,"£2,501–£5,000",Repeat,52,3,5,5,13,2984.49
14640.0,2107.38,6,880,2011-04-26 12:31:00,2011-11-15 13:07:00,351.23,203,0.029556650246305417,"£1,001–£2,500",Repeat,24,4,5,5,14,2107.3799999999997
14641.0,110.46,1,90,2011-11-18 10:42:00,2011-11-18 10:42:00,110.46,1,1.0,£0–£500,One-Time,22,4,1,1,6,110.46
14642.0,96.12,1,76,2011-10-12 11:08:00,2011-10-12 11:08:00,96.12,1,1.0,£0–£500,One-Time,59,3,1,1,5,96.12
14643.0,693.8100000000001,2,815,2010-12-16 17:53:00,2011-06-22 14:41:00,346.90500000000003,187,0.0106951871657754,"£501–£1,000",Repeat,170,2,3,3,8,693.8100000000001
14644.0,830.76,2,258,2011-02-14 14:14:00,2011-10-03 08:30:00,415.38,230,0.008695652173913044,"£501–£1,000",Repeat,68,3,3,3,9,830.76
14645.0,597.09,2,381,2011-03-09 09:52:00,2011-07-06 09:15:00,298.545,118,0.01694915254237288,"£501–£1,000",Repeat,157,2,3,3,8,597.09
14646.0,280206.02,73,196915,2010-12-20 10:09:00,2011-12-08 12:12:00,3838.4386301369864,353,0.20679886685552407,"Above £10,000",Repeat,2,5,5,5,15,280206.02
14647.0,236.04000000000002,1,91,2011-05-22 13:40:00,2011-05-22 13:40:00,236.04000000000002,1,1.0,£0–£500,One-Time,201,1,1,1,3,236.04000000000002
14649.0,1402.59,4,1004,2011-05-11 14:37:00,2011-12-05 12:30:00,350.6475,207,0.01932367149758454,"£1,001–£2,500",Repeat,5,5,4,4,13,1402.59
14651.0,653.75,2,343,2011-05-12 16:29:00,2011-10-03 15:52:00,326.875,143,0.013986013986013986,"£501–£1,000",Repeat,67,3,3,3,9,653.75
14652.0,114.18,1,53,2011-09-23 14:21:00,2011-09-23 14:21:00,114.18,1,1.0,£0–£500,One-Time,77,2,1,1,4,114.18
14653.0,1926.65,7,945,2011-01-05 13:40:00,2011-12-08 13:45:00,275.2357142857143,337,0.020771513353115726,"£1,001–£2,500",Repeat,1,5,5,4,14,1926.6500000000003
14655.0,1932.23,4,1089,2011-05-01 14:59:00,2011-12-01 16:28:00,483.0575,214,0.018691588785046728,"£1,001–£2,500",Repeat,8,5,4,4,13,1932.2299999999998
14656.0,291.05,2,120,2011-03-01 13:19:00,2011-06-23 13:51:00,145.525,114,0.017543859649122806,£0–£500,Repeat,169,2,3,2,7,291.05
14657.0,848.22,4,466,2011-01-17 15:19:00,2011-11-22 12:47:00,212.055,308,0.012987012987012988,"£501–£1,000",Repeat,18,4,4,3,11,848.22
14658.0,247.15,2,47,2011-08-14 15:42:00,2011-12-04 15:35:00,123.575,111,0.018018018018018018,£0–£500,Repeat,5,5,3,1,9,247.15000000000003
14659.0,2529.93,9,1195,2011-01-28 12:43:00,2011-12-01 12:17:00,281.1033333333333,306,0.029411764705882353,"£2,501–£5,000",Repeat,9,5,5,5,15,2529.9299999999994
14660.0,285.74,2,228,2011-08-31 10:40:00,2011-09-14 11:34:00,142.87,14,0.14285714285714285,£0–£500,Repeat,87,2,3,2,7,285.74
14661.0,107.95,1,35,2011-11-13 11:51:00,2011-11-13 11:51:00,107.95,1,1.0,£0–£500,One-Time,27,4,1,1,6,107.95
14662.0,741.37,4,578,2011-01-27 17:41:00,2011-11-11 12:13:00,185.3425,287,0.013937282229965157,"£501–£1,000",Repeat,29,4,4,3,11,741.37
14664.0,636.24,2,465,2011-11-06 14:56:00,2011-11-20 10:59:00,318.12,13,0.15384615384615385,"£501–£1,000",Repeat,20,4,3,3,10,636.24
14665.0,1835.7,5,740,2011-02-02 09:08:00,2011-10-10 09:14:00,367.14,250,0.02,"£1,001–£2,500",Repeat,61,3,4,4,11,1835.6999999999998
14666.0,195.25,1,161,2011-11-15 12:57:00,2011-11-15 12:57:00,195.25,1,1.0,£0–£500,One-Time,24,4,1,1,6,195.25
14667.0,9175.04,25,5319,2010-12-06 13:13:00,2011-11-29 11:30:00,367.00160000000005,357,0.0700280112044818,"£5,001–£10,000",Repeat,11,5,5,5,15,9175.04
14669.0,1259.24,3,770,2011-01-11 12:30:00,2011-04-12 11:43:00,419.74666666666667,90,0.03333333333333333,"£1,001–£2,500",Repeat,242,1,3,4,8,1259.24
14670.0,392.86,2,326,2011-03-04 13:58:00,2011-03-04 14:13:00,196.43,1,2.0,£0–£500,Repeat,280,1,3,2,6,392.86
14672.0,765.55,2,454,2011-01-07 15:48:00,2011-04-19 10:19:00,382.775,101,0.019801980198019802,"£501–£1,000",Repeat,235,1,3,3,7,765.55
14673.0,1736.4,5,1004,2010-12-07 12:49:00,2011-12-06 14:31:00,347.28000000000003,364,0.013736263736263736,"£1,001–£2,500",Repeat,3,5,4,4,13,1736.3999999999999
14675.0,596.36,1,336,2011-11-23 12:58:00,2011-11-23 12:58:00,596.36,1,1.0,"£501–£1,000",One-Time,16,4,1,3,8,596.36
14676.0,2548.2400000000002,6,2500,2011-03-01 14:26:00,2011-11-08 13:29:00,424.7066666666667,251,0.02390438247011952,"£2,501–£5,000",Repeat,31,4,5,5,14,2548.2400000000002
14680.0,28754.11,16,13476,2010-12-03 12:05:00,2011-11-14 16:59:00,1797.131875,346,0.046242774566473986,"Above £10,000",Repeat,25,4,5,5,14,28754.109999999997
14681.0,498.95,3,76,2011-05-12 10:45:00,2011-09-29 15:52:00,166.31666666666666,140,0.02142857142857143,£0–£500,Repeat,71,3,3,3,9,498.95
14682.0,52.0,2,80,2011-05-22 12:51:00,2011-06-05 12:12:00,26.0,13,0.15384615384615385,£0–£500,Repeat,188,1,3,1,5,52.0
14684.0,1201.51,5,821,2010-12-12 12:44:00,2011-11-14 11:33:00,240.302,336,0.01488095238095238,"£1,001–£2,500",Repeat,26,4,4,4,12,1201.51
14687.0,628.38,1,470,2011-08-25 11:59:00,2011-08-25 11:59:00,628.38,1,1.0,"£501–£1,000",One-Time,107,2,1,3,6,628.38
14688.0,5579.1,21,3584,2010-12-01 09:37:00,2011-12-02 12:26:00,265.6714285714286,366,0.05737704918032787,"£5,001–£10,000",Repeat,8,5,5,5,15,5579.1
14689.0,112.8,1,76,2011-05-15 11:22:00,2011-05-15 11:22:00,112.8,1,1.0,£0–£500,One-Time,209,1,1,1,3,112.8
14690.0,355.05,2,167,2011-07-11 11:58:00,2011-10-26 15:39:00,177.525,107,0.018691588785046728,£0–£500,Repeat,44,3,3,2,8,355.04999999999995
14691.0,2114.33,5,707,2011-05-11 09:55:00,2011-11-09 12:30:00,422.866,182,0.027472527472527472,"£1,001–£2,500",Repeat,31,4,4,5,13,2114.33
14692.0,591.55,4,265,2011-01-21 13:47:00,2011-07-25 15:08:00,147.8875,185,0.021621621621621623,"£501–£1,000",Repeat,137,2,4,3,9,591.55
14693.0,172.9,1,34,2011-03-20 12:50:00,2011-03-20 12:50:00,172.9,1,1.0,£0–£500,One-Time,265,1,1,1,3,172.9
14696.0,2078.95,7,1630,2010-12-01 15:37:00,2011-12-05 13:43:00,296.99285714285713,368,0.019021739130434784,"£1,001–£2,500",Repeat,4,5,5,5,15,2078.9500000000003
14697.0,188.60999999999999,2,181,2011-05-05 15:29:00,2011-05-05 15:39:00,94.30499999999999,1,2.0,£0–£500,Repeat,218,1,3,1,5,188.60999999999999
14698.0,1217.27,5,602,2011-10-19 12:54:00,2011-12-08 12:26:00,243.454,49,0.10204081632653061,"£1,001–£2,500",Repeat,2,5,4,4,13,1217.27
14699.0,109.13000000000001,1,77,2011-05-09 14:54:00,2011-05-09 14:54:00,109.13000000000001,1,1.0,£0–£500,One-Time,214,1,1,1,3,109.13000000000001
14700.0,2195.1,3,1314,2011-04-15 13:16:00,2011-11-07 14:40:00,731.6999999999999,206,0.014563106796116505,"£1,001–£2,500",Repeat,32,4,3,5,12,2195.1
14701.0,2526.09,9,921,2011-01-27 12:40:00,2011-11-29 12:38:00,280.6766666666667,305,0.029508196721311476,"£2,501–£5,000",Repeat,11,5,5,5,15,2526.09
14702.0,3251.79,17,1439,2010-12-09 19:23:00,2011-12-08 19:29:00,191.28176470588235,364,0.046703296703296704,"£2,501–£5,000",Repeat,1,5,5,5,15,3251.79
14703.0,318.17,1,183,2011-11-25 09:23:00,2011-11-25 09:23:00,318.17,1,1.0,£0–£500,One-Time,15,4,1,2,7,318.17
14704.0,1493.96,9,1043,2011-06-12 13:59:00,2011-11-28 12:51:00,165.99555555555557,168,0.05357142857142857,"£1,001–£2,500",Repeat,11,5,5,4,14,1493.96
14705.0,179.0,1,100,2011-05-25 12:39:00,2011-05-25 12:39:00,179.0,1,1.0,£0–£500,One-Time,199,1,1,1,3,179.0
14708.0,1126.37,3,621,2010-12-06 12:23:00,2011-12-07 08:21:00,375.45666666666665,365,0.00821917808219178,"£1,001–£2,500",Repeat,3,5,3,4,12,1126.3699999999997
14709.0,4921.04,13,2484,2010-12-16 13:43:00,2011-11-24 15:41:00,378.54153846153844,343,0.037900874635568516,"£2,501–£5,000",Repeat,15,4,5,5,14,4921.04
14710.0,599.48,4,375,2011-10-11 13:49:00,2011-11-25 14:53:00,149.87,45,0.08888888888888889,"£501–£1,000",Repeat,14,4,4,3,11,599.48
14711.0,2839.62,11,966,2011-03-22 13:32:00,2011-11-29 14:58:00,258.1472727272727,252,0.04365079365079365,"£2,501–£5,000",Repeat,10,5,5,5,15,2839.62
14712.0,917.07,3,315,2011-08-19 13:33:00,2011-11-10 12:59:00,305.69,82,0.036585365853658534,"£501–£1,000",Repeat,29,4,3,3,10,917.0699999999999
14713.0,2662.2,11,1613,2010-12-09 18:58:00,2011-11-30 16:26:00,242.0181818181818,355,0.030985915492957747,"£2,501–£5,000",Repeat,9,5,5,5,15,2662.2
14714.0,160.19,1,229,2011-11-15 13:07:00,2011-11-15 13:07:00,160.19,1,1.0,£0–£500,One-Time,24,4,1,1,6,160.19
14715.0,867.38,4,521,2011-01-12 13:27:00,2011-11-15 12:10:00,216.845,306,0.013071895424836602,"£501–£1,000",Repeat,25,4,4,3,11,867.38
14716.0,307.51,2,495,2011-07-14 12:42:00,2011-10-27 17:29:00,153.755,105,0.01904761904761905,£0–£500,Repeat,43,3,3,2,8,307.51000000000005
14719.0,1581.84,5,1025,2011-04-04 14:17:00,2011-12-08 12:43:00,316.368,247,0.020242914979757085,"£1,001–£2,500",Repeat,2,5,4,4,13,1581.84
14720.0,663.81,3,219,2011-08-05 12:06:00,2011-12-04 12:02:00,221.26999999999998,120,0.025,"£501–£1,000",Repeat,6,5,3,3,11,663.81
14722.0,180.42000000000002,1,118,2011-07-15 14:58:00,2011-07-15 14:58:00,180.42000000000002,1,1.0,£0–£500,One-Time,147,2,1,1,4,180.42000000000002
14723.0,1122.3600000000001,6,673,2010-12-03 14:18:00,2011-11-29 15:23:00,187.06000000000003,361,0.01662049861495845,"£1,001–£2,500",Repeat,10,5,5,4,14,1122.3600000000004
14725.0,655.58,1,588,2011-11-15 12:42:00,2011-11-15 12:42:00,655.58,1,1.0,"£501–£1,000",One-Time,25,4,1,3,8,655.58
14727.0,268.58,1,62,2011-03-10 14:45:00,2011-03-10 14:45:00,268.58,1,1.0,£0–£500,One-Time,274,1,1,2,4,268.58
14729.0,313.49,1,197,2010-12-01 12:43:00,2010-12-01 12:43:00,313.49,1,1.0,£0–£500,One-Time,374,1,1,2,4,313.49
14730.0,1897.57,8,1078,2011-03-08 12:49:00,2011-12-08 14:39:00,237.19625,275,0.02909090909090909,"£1,001–£2,500",Repeat,1,5,5,4,14,1897.57
14731.0,380.02,3,256,2011-05-11 13:06:00,2011-10-23 15:54:00,126.67333333333333,165,0.01818181818181818,£0–£500,Repeat,47,3,3,2,8,380.02
14732.0,2702.4900000000002,8,1405,2011-01-04 14:40:00,2011-12-01 14:34:00,337.81125000000003,330,0.024242424242424242,"£2,501–£5,000",Repeat,8,5,5,5,15,2702.4900000000002
14733.0,9585.91,12,3764,2010-12-07 11:30:00,2011-11-23 15:39:00,798.8258333333333,351,0.03418803418803419,"£5,001–£10,000",Repeat,16,4,5,5,14,9585.91
14735.0,6065.69,32,2264,2010-12-16 16:05:00,2011-12-06 12:09:00,189.5528125,354,0.0903954802259887,"£5,001–£10,000",Repeat,4,5,5,5,15,6065.69
14737.0,1164.55,3,345,2010-12-21 13:49:00,2011-12-06 10:16:00,388.18333333333334,349,0.008595988538681949,"£1,001–£2,500",Repeat,4,5,3,4,12,1164.55
14738.0,1314.45,7,601,2011-01-27 14:10:00,2011-10-28 08:56:00,187.77857142857144,273,0.02564102564102564,"£1,001–£2,500",Repeat,43,3,5,4,12,1314.45
14739.0,3902.28,7,3820,2010-12-07 14:58:00,2011-12-05 16:54:00,557.4685714285714,363,0.01928374655647383,"£2,501–£5,000",Repeat,4,5,5,5,15,3902.28
14740.0,1448.21,3,735,2011-03-01 08:35:00,2011-05-26 18:17:00,482.7366666666667,86,0.03488372093023256,"£1,001–£2,500",Repeat,197,1,3,4,8,1448.21
14741.0,1400.34,6,841,2010-12-02 08:43:00,2011-11-28 08:48:00,233.39,361,0.01662049861495845,"£1,001–£2,500",Repeat,12,5,5,4,14,1400.34
14744.0,1099.98,7,627,2010-12-08 10:21:00,2011-11-23 12:51:00,157.14000000000001,350,0.02,"£1,001–£2,500",Repeat,16,4,5,4,13,1099.98
14745.0,1220.26,5,1038,2011-02-27 15:25:00,2011-08-19 10:05:00,244.052,172,0.029069767441860465,"£1,001–£2,500",Repeat,113,2,4,4,10,1220.26
14747.0,328.2,1,84,2011-04-04 14:09:00,2011-04-04 14:09:00,328.2,1,1.0,£0–£500,One-Time,249,1,1,2,4,328.2
14748.0,1415.75,5,1223,2010-12-06 10:19:00,2011-11-10 18:33:00,283.15,339,0.014749262536873156,"£1,001–£2,500",Repeat,29,4,4,4,12,1415.7499999999998
14752.0,389.64,1,260,2011-10-27 11:55:00,2011-10-27 11:55:00,389.64,1,1.0,£0–£500,One-Time,44,3,1,2,6,389.64
14753.0,563.15,1,211,2011-09-13 14:50:00,2011-09-13 14:50:00,563.15,1,1.0,"£501–£1,000",One-Time,87,2,1,3,6,563.15
14754.0,638.05,2,486,2011-02-17 12:21:00,2011-10-26 12:01:00,319.025,250,0.008,"£501–£1,000",Repeat,45,3,3,3,9,638.05
14755.0,5010.28,11,2219,2011-01-09 14:02:00,2011-11-30 11:24:00,455.47999999999996,324,0.033950617283950615,"£5,001–£10,000",Repeat,10,5,5,5,15,5010.279999999999
14756.0,738.96,1,416,2011-11-24 18:13:00,2011-11-24 18:13:00,738.96,1,1.0,"£501–£1,000",One-Time,15,4,1,3,8,738.96
14757.0,420.5,1,160,2011-09-25 14:36:00,2011-09-25 14:36:00,420.5,1,1.0,£0–£500,One-Time,75,2,1,2,5,420.5
14758.0,1484.06,4,419,2011-03-25 12:10:00,2011-07-18 08:21:00,371.015,114,0.03508771929824561,"£1,001–£2,500",Repeat,145,2,4,4,10,1484.06
14759.0,1625.97,3,569,2011-04-21 10:55:00,2011-12-05 12:03:00,541.99,228,0.013157894736842105,"£1,001–£2,500",Repeat,5,5,3,4,12,1625.97
14760.0,89.2,1,40,2011-02-15 16:27:00,2011-02-15 16:27:00,89.2,1,1.0,£0–£500,One-Time,297,1,1,1,3,89.2
14761.0,255.9,2,118,2011-01-09 12:03:00,2011-10-12 12:10:00,127.95,276,0.007246376811594203,£0–£500,Repeat,59,3,3,2,8,255.9
14762.0,300.52,1,341,2011-03-21 08:20:00,2011-03-21 08:20:00,300.52,1,1.0,£0–£500,One-Time,264,1,1,2,4,300.52
14764.0,278.3,1,190,2011-10-24 11:54:00,2011-10-24 11:54:00,278.3,1,1.0,£0–£500,One-Time,47,3,1,2,6,278.3
14765.0,254.11,3,135,2011-06-16 19:49:00,2011-11-10 19:53:00,84.70333333333333,147,0.02040816326530612,£0–£500,Repeat,29,4,3,2,9,254.10999999999999
14766.0,2473.37,6,1349,2010-12-08 15:33:00,2011-12-01 16:05:00,412.2283333333333,358,0.01675977653631285,"£1,001–£2,500",Repeat,8,5,5,5,15,2473.37
14768.0,192.60000000000002,2,52,2011-08-04 13:25:00,2011-11-22 12:54:00,96.30000000000001,109,0.01834862385321101,£0–£500,Repeat,17,4,3,1,8,192.60000000000005
14769.0,10416.98,8,7239,2010-12-17 11:40:00,2011-12-07 10:24:00,1302.1225,354,0.022598870056497175,"Above £10,000",Repeat,3,5,5,5,15,10416.98
14770.0,876.42,2,490,2011-01-20 15:00:00,2011-04-21 14:21:00,438.21,90,0.022222222222222223,"£501–£1,000",Repeat,232,1,3,3,7,876.42
14772.0,139.26,1,82,2011-08-19 15:04:00,2011-08-19 15:04:00,139.26,1,1.0,£0–£500,One-Time,112,2,1,1,4,139.26
14775.0,1011.9,3,1174,2010-12-02 16:38:00,2011-10-12 15:27:00,337.3,313,0.009584664536741214,"£1,001–£2,500",Repeat,58,3,3,4,10,1011.9
14776.0,2538.3,11,3134,2011-01-31 13:17:00,2011-10-19 15:34:00,230.75454545454548,261,0.0421455938697318,"£2,501–£5,000",Repeat,51,3,5,5,13,2538.3000000000006
14778.0,730.86,2,306,2011-02-04 11:43:00,2011-08-04 15:23:00,365.43,181,0.011049723756906077,"£501–£1,000",Repeat,127,2,3,3,8,730.86
14779.0,386.15,3,84,2011-01-20 12:04:00,2011-03-04 12:42:00,128.71666666666667,43,0.06976744186046512,£0–£500,Repeat,281,1,3,2,6,386.15000000000003
14780.0,447.68,2,310,2011-09-21 15:15:00,2011-10-16 12:46:00,223.84,24,0.08333333333333333,£0–£500,Repeat,55,3,3,2,8,447.67999999999995
14782.0,200.10000000000002,1,114,2011-01-24 11:12:00,2011-01-24 11:12:00,200.10000000000002,1,1.0,£0–£500,One-Time,320,1,1,1,3,200.10000000000002
14784.0,289.99,2,237,2011-01-20 09:25:00,2011-11-13 13:30:00,144.995,297,0.006734006734006734,£0–£500,Repeat,26,4,3,2,9,289.99
14785.0,77.4,2,84,2011-11-24 13:40:00,2011-11-29 13:21:00,38.7,4,0.5,£0–£500,Repeat,10,5,3,1,9,77.4
14788.0,679.4399999999999,2,421,2011-11-13 15:52:00,2011-12-02 17:06:00,339.71999999999997,19,0.10526315789473684,"£501–£1,000",Repeat,7,5,3,3,11,679.4399999999999
14789.0,197.64,1,116,2011-11-11 08:59:00,2011-11-11 08:59:00,197.64,1,1.0,£0–£500,One-Time,29,4,1,1,6,197.64
14790.0,745.06,4,699,2011-03-31 11:49:00,2011-11-23 09:28:00,186.265,236,0.01694915254237288,"£501–£1,000",Repeat,17,4,4,3,11,745.06
14792.0,6.2,1,2,2011-10-07 09:19:00,2011-10-07 09:19:00,6.2,1,1.0,£0–£500,One-Time,64,3,1,1,5,6.2
14793.0,228.99,1,91,2011-11-18 14:50:00,2011-11-18 14:50:00,228.99,1,1.0,£0–£500,One-Time,21,4,1,1,6,228.99
14794.0,1319.91,7,673,2011-01-09 16:11:00,2011-12-07 10:11:00,188.55857142857144,331,0.021148036253776436,"£1,001–£2,500",Repeat,3,5,5,4,14,1319.91
14795.0,131.45000000000002,1,17,2011-06-26 13:04:00,2011-06-26 13:04:00,131.45000000000002,1,1.0,£0–£500,One-Time,166,2,1,1,4,131.45000000000002
14796.0,7975.49,17,5995,2010-12-08 10:40:00,2011-12-08 15:31:00,469.1464705882353,365,0.04657534246575343,"£5,001–£10,000",Repeat,1,5,5,5,15,7975.49
14798.0,173.74,3,150,2011-02-02 15:26:00,2011-10-18 10:58:00,57.913333333333334,257,0.011673151750972763,£0–£500,Repeat,53,3,3,1,7,173.74
14799.0,157.7,1,146,2011-10-19 16:16:00,2011-10-19 16:16:00,157.7,1,1.0,£0–£500,One-Time,51,3,1,1,5,157.7
14800.0,4331.79,12,3644,2010-12-05 11:10:00,2011-10-23 12:46:00,360.9825,322,0.037267080745341616,"£2,501–£5,000",Repeat,48,3,5,5,13,4331.79
14801.0,189.34,1,173,2011-10-09 15:24:00,2011-10-09 15:24:00,189.34,1,1.0,£0–£500,One-Time,61,3,1,1,5,189.34
14803.0,845.55,3,370,2011-02-20 13:21:00,2011-06-30 13:58:00,281.84999999999997,130,0.023076923076923078,"£501–£1,000",Repeat,162,2,3,3,8,845.55
14804.0,353.27,1,121,2011-12-01 11:20:00,2011-12-01 11:20:00,353.27,1,1.0,£0–£500,One-Time,9,5,1,2,8,353.27
14805.0,546.4,4,114,2011-01-30 10:43:00,2011-11-24 16:20:00,136.6,298,0.013422818791946308,"£501–£1,000",Repeat,15,4,4,3,11,546.4
14806.0,193.39000000000001,1,330,2011-09-25 15:32:00,2011-09-25 15:32:00,193.39000000000001,1,1.0,£0–£500,One-Time,75,2,1,1,4,193.39000000000001
14808.0,2718.6,8,2120,2011-06-20 12:53:00,2011-10-31 12:21:00,339.825,132,0.06060606060606061,"£2,501–£5,000",Repeat,40,3,5,5,13,2718.6
14810.0,2085.33,11,1015,2010-12-05 12:08:00,2011-10-30 11:19:00,189.57545454545453,328,0.03353658536585366,"£1,001–£2,500",Repeat,41,3,5,5,13,2085.33
14813.0,152.88,2,66,2010-12-05 11:54:00,2010-12-05 11:57:00,76.44,1,2.0,£0–£500,Repeat,370,1,3,1,5,152.88
14815.0,778.5,2,744,2011-10-03 11:36:00,2011-11-03 11:36:00,389.25,31,0.06451612903225806,"£501–£1,000",Repeat,37,3,3,3,9,778.5
14816.0,271.85,1,5,2011-05-26 13:16:00,2011-05-26 13:16:00,271.85,1,1.0,£0–£500,One-Time,197,1,1,2,4,271.85
14817.0,1110.34,2,655,2011-03-07 13:51:00,2011-05-23 13:35:00,555.17,76,0.02631578947368421,"£1,001–£2,500",Repeat,200,1,3,4,8,1110.34
14818.0,657.8,3,324,2011-03-31 12:28:00,2011-09-27 11:01:00,219.26666666666665,179,0.01675977653631285,"£501–£1,000",Repeat,74,2,3,3,8,657.8
14819.0,272.07,2,109,2011-05-31 13:50:00,2011-10-06 13:41:00,136.035,127,0.015748031496062992,£0–£500,Repeat,64,3,3,2,8,272.07
14820.0,507.29,4,253,2011-06-19 14:56:00,2011-11-18 15:41:00,126.8225,152,0.02631578947368421,"£501–£1,000",Repeat,21,4,4,3,11,507.29
14821.0,48.800000000000004,1,20,2010-12-08 08:43:00,2010-12-08 08:43:00,48.800000000000004,1,1.0,£0–£500,One-Time,367,1,1,1,3,48.800000000000004
14823.0,321.43,3,88,2011-05-29 12:48:00,2011-06-12 13:12:00,107.14333333333333,14,0.21428571428571427,£0–£500,Repeat,180,1,3,2,6,321.42999999999995
14824.0,1127.71,4,525,2011-09-09 14:12:00,2011-11-29 14:20:00,281.9275,81,0.04938271604938271,"£1,001–£2,500",Repeat,10,5,4,4,13,1127.71
14825.0,2221.01,12,989,2010-12-06 12:30:00,2011-12-06 11:38:00,185.08416666666668,364,0.03296703296703297,"£1,001–£2,500",Repeat,4,5,5,5,15,2221.01
14828.0,2139.76,3,2172,2011-01-07 09:50:00,2011-05-27 10:16:00,713.2533333333334,140,0.02142857142857143,"£1,001–£2,500",Repeat,197,1,3,5,9,2139.76
14829.0,697.55,4,452,2010-12-02 16:12:00,2011-11-10 16:16:00,174.3875,343,0.011661807580174927,"£501–£1,000",Repeat,29,4,4,3,11,697.5499999999998
14830.0,188.88,1,164,2011-10-17 14:29:00,2011-10-17 14:29:00,188.88,1,1.0,£0–£500,One-Time,53,3,1,1,5,188.88
14834.0,1720.3,6,734,2011-04-13 15:00:00,2011-11-22 10:30:00,286.71666666666664,222,0.02702702702702703,"£1,001–£2,500",Repeat,18,4,5,4,13,1720.3
14836.0,102.44999999999999,3,45,2011-11-09 13:26:00,2011-11-29 16:45:00,34.15,20,0.15,£0–£500,Repeat,10,5,3,1,9,102.44999999999999
14837.0,1649.5,4,1436,2011-05-22 12:49:00,2011-09-11 10:58:00,412.375,111,0.036036036036036036,"£1,001–£2,500",Repeat,90,2,4,4,10,1649.5
14840.0,62.85,1,31,2011-03-17 12:00:00,2011-03-17 12:00:00,62.85,1,1.0,£0–£500,One-Time,268,1,1,1,3,62.85
14841.0,3295.76,6,1778,2010-12-16 10:28:00,2011-10-17 15:03:00,549.2933333333334,305,0.019672131147540985,"£2,501–£5,000",Repeat,53,3,5,5,13,3295.7600000000007
14842.0,2824.69,4,1166,2011-02-04 15:32:00,2011-10-27 12:37:00,706.1725,264,0.015151515151515152,"£2,501–£5,000",Repeat,44,3,4,5,12,2824.69
